key,title,User1,Decision,User2,Decision,User3,Decision,User4,Decision,User5,Decision,labels,notes
rayyan-442703962,Exploring Cybersecurity Data Patterns: A Comparative Analysis of Dimensionality Reduction Techniques - Proceedings of the 2024 9th International Conference on Information Systems Engineering,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703963,An Empirical Analysis of Security Graph Computational Reconstruction and Proactive Defense in Big Data Applications - Proceedings of the 2025 International Conference on Economic Management and Big Data Application,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703964,Deep Learning-Based Anomaly Detection in Network Traffic for Cyber Threat Identification - Proceedings of the Cognitive Models and Artificial Intelligence Conference,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703965,EPIC-NID: Exploring the Power of Class Decomposition and Oversampling in Network Intrusion Detection - Proceedings of the 2024 8th International Conference on Advances in Artificial Intelligence,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703966,Comprehensive Analysis of Consistency and Robustness of Machine Learning Models in Malware Detection - Proceedings of the Great Lakes Symposium on VLSI 2024,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703967,VulnScopper: Unveiling Hidden Links Between Unseen Security Entities - Proceedings of the 3rd GNNet Workshop on Graph Neural Networking Workshop,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703968,Understanding the Process of Data Labeling in Cybersecurity - Proceedings of the 39th ACM/SIGAPP Symposium on Applied Computing,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703969,A Human–Security Robot Interaction Literature Review,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703970,"Toward Findable, Accessible, Interoperable, and Reusable Cybersecurity Artifacts - Proceedings of the 15th Workshop on Cyber Security Experimentation and Test",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703971,Laboratory Management and Computer Network Security Maintenance Strategies in the Era of Artificial Intelligence - Proceedings of the 2024 5th International Conference on Computer Science and Management Technology,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703972,GA-based feature selection for improved malware detection - Proceedings of the 2024 Sixteenth International Conference on Contemporary Computing,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703973,Multistep Cyberattacks Detection using a Flexible Multilevel System for Alerts and Events Correlation - Proceedings of the 2023 European Interdisciplinary Cybersecurity Conference,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703974,"Why We Need to Know More: Exploring the State of AI Incident Documentation Practices - Proceedings of the 2023 AAAI/ACM Conference on AI, Ethics, and Society",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703975,CPS Attack Detection under Limited Local Information in Cyber Security: An Ensemble Multi-Node Multi-Class Classification Approach,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703976,Development and Application of Malicious Code Detection Methods - Proceedings of the 4th International Conference on Artificial Intelligence and Intelligent Information Processing,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703977,Alert Fatigue in Security Operations Centres: Research Challenges and Opportunities,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703978,Can LLMs Hack Enterprise Networks? Autonomous Assumed Breach Penetration-Testing Active Directory Networks,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703979,On the cybersecurity of LoRaWAN-based system: a Smart-Lighting case study - Proceedings of the 15th International Conference on the Internet of Things,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703980,Argos: A Detection-Based Method for Log Fusion and Provenance Graph Compression - Proceedings of the 2024 14th International Conference on Communication and Network Security,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703981,Cybersecurity Analysis in the UAV Domain: the Practical Approach of the Labyrinth Project - Proceedings of the 2023 ACM Conference on Information Technology for Social Good,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703982,Towards Human-AI Teaming to Mitigate Alert Fatigue in Security Operations Centres,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703983,A Visual Exploration of Cybersecurity Concepts - Proceedings of the 13th Conference on Creativity and Cognition,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703984,Student Preconceptions of Artificial Intelligence: Results from Single Institution Survey - Proceedings of the 55th ACM Technical Symposium on Computer Science Education V. 2,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703985,Leveraging LLMs for Memory Forensics: A Comparative Analysis of Malware Detection,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703986,Exploit Prediction Scoring System (EPSS),Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703987,"On NVD Users’ Attitudes, Experiences, Hopes, and Hurdles",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703988,Detection of Anomaly Detection with high dimensional data using volume and velocity aspects - Proceedings of the 5th International Conference on Information Management &amp; Machine Intelligence,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703989,Ethics in Computing Education: Challenges and Experience with Embedded Ethics - Proceedings of the Great Lakes Symposium on VLSI 2023,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703990,MSR4SBOM: Mining Software Repositories for enhanced Software Bills of Materials - Proceedings of the 18th ACM/IEEE International Symposium on Empirical Software Engineering and Measurement,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703991,"Retracted on February 24, 2022: Application Strategies of Medical Big Data in Health Economic Management - Retracted on September 15, 2021 The Sixth International Conference on Information Management and Technology",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703992,DEMO: Adaptive Fuzz Testing for Automotive ECUs: A Modular Testbed Approach for Enhanced Vulnerability Detection - Proceedings of the ACM SIGCOMM 2024 Conference: Posters and Demos,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703993,"Cybersecurity Curricula Designer - Proceedings of the 16th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442703994,"Modern NetFlow network dataset with labeled attacks and detection methods - Proceedings of the 18th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703995,An investigation of Malware Detection System using Deep Learning on computing Systems - Proceedings of the 5th International Conference on Information Management &amp; Machine Intelligence,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703996,Research on Risk Early Warning System of Financial Sharing Platform Based on Neural Network Model - Proceedings of the 2024 Guangdong-Hong Kong-Macao Greater Bay Area International Conference on Digital Economy and Artificial Intelligence,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703997,"Intrusion Detection Using Convolutional Neural Network: A Color Mapping Approach on NSL-KDD Dataset - Proceedings of the 11th International Conference on Networking, Systems, and Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703998,Research on network security spatial data asset protection technology based on deep learning - Proceedings of the 2024 2nd International Conference on Communication Networks and Machine Learning,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442703999,Automated Identification and Evaluation of Threat Scenarios for U-Space Solutions,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704000,The Resilience of Digital Bangladesh: A Case Study on Web Vulnerabilities in the Private Sector of Bangladesh - Proceedings of the 3rd International Conference on Computing Advancements,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704001,A Novel credit card fraud detection feature selection system using machine learning - Proceedings of the 5th International Conference on Information Management &amp; Machine Intelligence,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704002,Research and Application of Artificial Intelligence in Power Smart Constuction Site - Proceedings of the 2024 8th International Conference on Control Engineering and Artificial Intelligence,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704003,CrossGuard: A Cross-Modal Deep Learning Framework for Semantic-Structural Threat Detection utilizing Provenance Graph - Proceedings of the 7th Joint Workshop on CPS&amp;IoT Security and Privacy,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704004,Insider Threat Detection: Using Classification Models - Proceedings of the 2023 Fifteenth International Conference on Contemporary Computing,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704005,Does Cyber Insurance Promote Cyber Security Best Practice? An Analysis Based on Insurance Application Forms,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704006,Improved Labeling of Security Defects in Code Review by Active Learning with LLMs - Proceedings of the 29th International Conference on Evaluation and Assessment in Software Engineering,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704007,Enhancing IoT Network Security through AIDriven Intrusion Detection with Hybrid AutoencoderGAN Fusion - Proceedings of the 5th International Conference on Information Management &amp; Machine Intelligence,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704008,PPOIJ: Shared-Nothing Parallel Patterns for Efficient Online Interval Joins over Data Streams - Proceedings of the 19th ACM International Conference on Distributed and Event-Based Systems,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704009,"Accuracy Evaluation of SBOM Tools for Web Applications and System-Level Software - Proceedings of the 19th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704010,Dynalogue: A Transformer-Based Dialogue System with Dynamic Attention - Proceedings of the ACM Web Conference 2023,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704011,"Contrastive Learning for Network Intrusion Detection: A Comprehensive Survey - Proceedings of the 2024 2nd International Conference on Computer, Internet of Things and Smart City",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704012,"Adding European Cybersecurity Skills Framework into Curricula Designer - Proceedings of the 17th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao,2selecao",""
rayyan-442704013,A Hybrid Approach for Intrusion Detection in FTP Logs via Multi-Pattern Feature Engineering - Proceedings of the 2025 Australasian Computer Science Week,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704014,"""You Just Assume It Is In There, I Guess"": Understanding UK Families' Application and Knowledge of Smart Home Cyber Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704015,"Application Methods and Practices of Deep Learning in Network Intrusion Detection - Proceedings of the 2023 International Conference on Artificial Intelligence, Systems and Network Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704016,"Mal-lightDet: A light method to detect malicious encrypted traffic based on machine learning - Proceedings of the 2023 4th International Conference on Control, Robotics and Intelligent System",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704017,"Organizing The World's Largest Hardware Security Competition: Challenges, Opportunities, and Lessons Learned - Proceedings of the 2021 Great Lakes Symposium on VLSI",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442704018,"Retracted on February 24, 2022: Status Quo of College Students’ Network Security Awareness under the Background of Big Data - Retracted on September 15, 2021 The Sixth International Conference on Information Management and Technology",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704019,ASPIDA: An Observatory for Security and Privacy in the Greek e-Business Sector - Proceedings of the 25th Pan-Hellenic Conference on Informatics,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704020,Secure Data Transmission in IoT Networks using Machine Learning-based Encryption Techniques - Proceedings of the Cognitive Models and Artificial Intelligence Conference,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704021,Slot: Provenance-Driven APT Detection through Graph Reinforcement Learning - Proceedings of the 2025 ACM SIGSAC Conference on Computer and Communications Security,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704022,A Framework for Modeling Cyber Attack Techniques from Security Vulnerability Descriptions - Proceedings of the 27th ACM SIGKDD Conference on Knowledge Discovery &amp; Data Mining,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704023,"Enhancing Banking Security through Intelligent Models for Advanced Fraud Prevention - Proceedings of the 7th International Conference on Algorithms, Computing and Systems",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704024,"BenchIMP: A Benchmark for Quantitative Evaluation of the Incident Management Process Assessment - Proceedings of the 19th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704025,External Attack-Surface of Modern Organizations - Proceedings of the 19th ACM Asia Conference on Computer and Communications Security,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704026,ExplorAct: Context-Aware Next Action Recommendations for Interactive Data Exploration - Proceedings of the 34th ACM International Conference on Information and Knowledge Management,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704027,OctopusTaint: Advanced Data Flow Analysis for Detecting Taint-Based Vulnerabilities in IoT/IIoT Firmware - Proceedings of the 2024 on ACM SIGSAC Conference on Computer and Communications Security,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704028,"Multi-Feature Hybrid Anomaly Detection in ICS: An Integration of ML, DL, and Statistical Techniques - Proceedings of the 3rd ACM Workshop on Secure and Trustworthy Deep Learning Systems",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704029,CIIA: critical infrastructure impact assessment - Proceedings of the 37th ACM/SIGAPP Symposium on Applied Computing,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704030,"Unstructured Over Structured, Big Data Analytics and Applications In Accounting and Management - Proceedings of the 2022 6th International Conference on Cloud and Big Data Computing",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704031,Vulnerability Intelligence Alignment via Masked Graph Attention Networks - Proceedings of the 2023 ACM SIGSAC Conference on Computer and Communications Security,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704032,Raze to the Ground: Query-Efficient Adversarial HTML Attacks on Machine-Learning Phishing Webpage Detectors - Proceedings of the 16th ACM Workshop on Artificial Intelligence and Security,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704033,Decoding the MITRE Engenuity ATT&amp;CK Enterprise Evaluation: An Analysis of EDR Performance in Real-World Environments - Proceedings of the 19th ACM Asia Conference on Computer and Communications Security,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704034,"Safety, security, and configurable software systems: a systematic mapping study - Proceedings of the 25th ACM International Systems and Software Product Line Conference - Volume A",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704035,Precursor-of-Anomaly Detection for Irregular Time Series - Proceedings of the 29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704036,Research on High Suspicious IP Detection Technology Based on Multi source Heterogeneous Data - Proceedings of the 2024 10th International Conference on Communication and Information Processing,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704037,"A CNN+LSTM Based Deep Learning Approach with Lagrange Interpolation for Network Intrusion Detection - Proceedings of the 2025 4th International Conference on Big Data, Information and Computer Network",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704038,Promoting Cybersecurity Culture Change in Healthcare - Proceedings of the 14th PErvasive Technologies Related to Assistive Environments Conference,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704039,Fast Learning Enabled by In-Network Drift Detection - Proceedings of the 8th Asia-Pacific Workshop on Networking,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704040,CODASPY '20: Proceedings of the Tenth ACM Conference on Data and Application Security and Privacy,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704041,"Research on information sharing and updating method based on multi-source spatial data - Proceedings of the 2024 4th International Conference on Artificial Intelligence, Automation and High Performance Computing",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704042,Process-Aware Intrusion Detection in MQTT Networks - Proceedings of the Fourteenth ACM Conference on Data and Application Security and Privacy,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704043,Are security commit messages informative? Not enough! - Proceedings of the 27th International Conference on Evaluation and Assessment in Software Engineering,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704044,Multi-Domain Network Traffic Analysis using Machine Learning and Deep Learning Techniques - Proceedings of the 2022 Fourteenth International Conference on Contemporary Computing,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704045,Machine Learning Algorithms to Detect Illicit Accounts on Ethereum Blockchain - Proceedings of the 7th International Conference on Future Networks and Distributed Systems,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704046,Aligning Core Aspects: Improving Vulnerability Proof-of-Concepts via Cross-Source Insights - Proceedings of the 33rd ACM International Conference on the Foundations of Software Engineering,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704047,A Hybrid Monitoring Framework for Anomaly Detection in Smart Home IoT Devices - Proceedings of the 18th IEEE/ACM International Conference on Utility and Cloud Computing,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704048,Insights On Industrial Firewall and Its Application in Networked Control Systems - Proceedings of the 2024 14th International Conference on Communication and Network Security,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704049,Research on Network Security Situation Prediction and Visualization based on Security Situation Awareness - Proceedings of the 2024 9th International Conference on Cyber Security and Information Engineering,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704050,Towards Automated Assessment of Organizational Cybersecurity Posture in Cloud - Proceedings of the 6th Joint International Conference on Data Science &amp; Management of Data (10th ACM IKDD CODS and 28th COMAD),Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704051,Graphameleon: Relational Learning and Anomaly Detection on Web Navigation Traces Captured as Knowledge Graphs - Companion Proceedings of the ACM Web Conference 2024,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704052,Webshell Detection Based On CodeBERT And Deep Learning - Proceedings of the 2023 13th International Conference on Communication and Network Security,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704053,Sensitive Information Detection Using HMM&amp;SVM - Proceedings of the 2021 3rd International Conference on Intelligent Medicine and Image Processing,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704054,"V2C: A Trust-Based Vehicle to Cloud Anomaly Detection Framework for Automotive Systems - Proceedings of the 16th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704055,The origins and prospects of the digitalization of the economy in the Eurasian space - IV International Scientific and Practical Conference,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704056,Hack The Problem: A Problem-Based Learning Approach for Ethical Hacking and Network Defense Curriculum - Proceedings of the 54th ACM Technical Symposium on Computer Science Education V. 2,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao",""
rayyan-442704057,"MetaSEnD: A Security Enabled Development Life Cycle Meta-Model - Proceedings of the 17th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704058,"SoK: False Information, Bots and Malicious Campaigns: Demystifying Elements of Social Media Manipulations - Proceedings of the 19th ACM Asia Conference on Computer and Communications Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704059,Sodinokibi intrusion detection based on logs clustering and random forest - 2021 2nd International Conference on Artificial Intelligence and Information Systems,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704060,"Explainability-based Metrics to Help Cyber Operators Find and Correct Misclassified Cyberattacks - Proceedings of the 2023 on Explainable and Safety Bounded, Fidelitous, Machine Learning for Networking",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704061,Modelling Human Tasks to Enhance Threat Identification in Critical Maritime Systems - Proceedings of the 25th Pan-Hellenic Conference on Informatics,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704062,"Network Anomaly Detection Algorithm Based on Deep Learning and Data Mining - Proceedings of the 2024 3rd International Conference on Cryptography, Network Security and Communication Technology",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704063,Challenges and Directions for Automated Driving Security - Proceedings of the 6th ACM Computer Science in Cars Symposium,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704064,Detecting Malicious Signal Manipulation in Smart Grids Using Intelligent Analysis of Contextual Data - 13th International Conference on Security of Information and Networks,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704065,"Application of Information Technology in Business Strategy in Industry 4.0: Case Study from Indonesia - Proceedings of the 2023 7th International Conference on E-Commerce, E-Business and E-Government",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704066,On Handling Class Imbalance in Continual Learning based Network Intrusion Detection Systems - Proceedings of the First International Conference on AI-ML Systems,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704067,Research on Intelligent Employment Recommendation for College Students Based on Improved DPC - Proceedings of the 2024 International Symposium on Artificial Intelligence for Education,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704068,"Causality for Trustworthy Artificial Intelligence: Status, Challenges and Perspectives",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704069,Introduction: On the Nature of Situational Awareness,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704070,Are My Business Process Models Compliant With LGPD? The LGPD4BP Method to Evaluate and to Model LGPD aware Business Processes - Proceedings of the XVII Brazilian Symposium on Information Systems,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704071,VetPaw Pet Care Application: An Assessment of the Proposed Business Application using SWOT Analysis - Proceedings of the 4th International Conference on Management Science and Industrial Engineering,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704072,"Breaching the Defense: Investigating FGSM and CTGAN Adversarial Attacks on IEC 60870-5-104 AI-enabled Intrusion Detection Systems - Proceedings of the 18th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704073,Honeypot's Best Friend? Investigating ChatGPT's Ability to Evaluate Honeypot Logs - Proceedings of the 2024 European Interdisciplinary Cybersecurity Conference,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
